Symbol,Signal_Date,Mode,Entry,Target,Stop_Loss,Outcome,Gross_Return_%,Net_Return_%,Hold_Days
JSL,2022-04-06,swing,195.14,228.62,183.49,LOSS,-5.97,-6.27,90
JSL,2023-02-08,swing,254.19,389.73,238.47,LOSS,-6.18,-6.48,90
JSL,2023-03-10,swing,303.74,453.23,283.65,LOSS,-6.61,-6.91,90
JSL,2023-07-14,swing,355.95,506.31,337.24,WIN,42.24,41.94,90
JSL,2023-08-14,swing,406.03,596.46,387.13,OPEN,36.63,36.33,90
JSL,2023-09-13,swing,501.51,773.06,472.82,LOSS,-5.72,-6.02,90
JSL,2023-10-16,swing,459.81,616.41,431.64,LOSS,-6.13,-6.43,90
JSL,2023-11-16,swing,467.39,550.7,440.49,WIN,17.82,17.52,90
JSL,2023-12-18,swing,539.5,690.96,507.39,LOSS,-5.95,-6.25,90
JSL,2024-01-17,swing,599.71,840.97,570.68,LOSS,-4.84,-5.14,90
JSL,2024-02-19,swing,626.15,819.5,577.28,LOSS,-7.8,-8.1,90
JSL,2024-03-20,swing,662.0,866.51,614.71,OPEN,1.46,1.16,90
JSL,2024-04-24,swing,718.99,1008.98,679.99,LOSS,-5.42,-5.72,90
JSL,2024-05-27,swing,699.6,828.37,655.44,WIN,18.41,18.11,90
JSL,2024-06-26,swing,805.39,1011.46,759.08,LOSS,-5.75,-6.05,90
JSL,2024-09-25,swing,781.32,971.53,741.41,LOSS,-5.11,-5.41,90
JSL,2025-10-31,swing,781.73,940.76,747.86,LOSS,-4.33,-4.63,90
JSL,2026-01-01,swing,838.21,1012.75,804.92,LOSS,-3.97,-4.27,90
JSL,2026-02-02,swing,822.55,973.59,772.82,LOSS,-6.05,-6.35,90
JINDALSTEL,2020-07-30,swing,181.68,323.97,170.32,LOSS,-6.25,-6.55,90
JINDALSTEL,2020-11-26,swing,231.92,336.94,217.75,WIN,45.28,44.98,90
JINDALSTEL,2020-12-29,swing,263.43,388.04,245.86,WIN,47.3,47.0,90
JINDALSTEL,2021-01-28,swing,268.26,388.44,246.0,WIN,44.8,44.5,90
JINDALSTEL,2021-02-26,swing,340.09,476.32,318.59,LOSS,-6.32,-6.62,90
JINDALSTEL,2021-03-31,swing,331.76,442.25,309.32,WIN,33.3,33.0,90
JINDALSTEL,2021-05-04,swing,439.09,689.36,411.07,LOSS,-6.38,-6.68,90
JINDALSTEL,2021-08-03,swing,418.58,484.18,394.94,LOSS,-5.65,-5.95,90
JINDALSTEL,2021-10-04,swing,396.1,470.94,373.0,LOSS,-5.83,-6.13,90
JINDALSTEL,2022-04-06,swing,539.44,801.62,510.11,LOSS,-5.44,-5.74,90
JINDALSTEL,2023-05-16,swing,570.94,631.92,551.38,LOSS,-3.43,-3.73,90
JINDALSTEL,2023-08-14,swing,693.21,973.71,668.14,LOSS,-3.62,-3.92,90
JINDALSTEL,2023-09-13,swing,683.06,862.2,655.72,LOSS,-4.0,-4.3,90
JINDALSTEL,2023-10-16,swing,678.73,761.41,653.39,LOSS,-3.73,-4.03,90
JINDALSTEL,2023-12-18,swing,721.46,929.63,692.63,LOSS,-4.0,-4.3,90
JINDALSTEL,2024-01-17,swing,746.7,992.75,718.42,LOSS,-3.79,-4.09,90
JINDALSTEL,2024-02-19,swing,766.37,942.5,727.19,WIN,22.98,22.68,90
JINDALSTEL,2024-03-20,swing,791.02,939.81,749.17,WIN,18.81,18.51,90
JINDALSTEL,2024-04-24,swing,906.15,1227.64,863.97,LOSS,-4.65,-4.95,90
JINDALSTEL,2024-05-27,swing,1064.85,1533.87,1020.65,LOSS,-4.15,-4.45,90
JINDALSTEL,2024-06-26,swing,1059.73,1404.74,1007.82,LOSS,-4.9,-5.2,90
JINDALSTEL,2024-09-25,swing,1039.49,1240.84,996.51,LOSS,-4.13,-4.43,90
JINDALSTEL,2025-09-30,swing,1043.35,1213.97,1009.13,LOSS,-3.28,-3.58,90
JINDALSTEL,2025-10-31,swing,1070.2,1256.8,1032.5,LOSS,-3.52,-3.82,90
JINDALSTEL,2025-12-02,swing,1048.0,1126.0,1013.29,LOSS,-3.31,-3.61,90
JINDALSTEL,2026-01-01,swing,1053.8,1155.5,1018.18,LOSS,-3.38,-3.68,90
JINDALSTEL,2026-02-02,swing,1132.0,1351.0,1083.66,LOSS,-4.27,-4.57,90
JUBLFOOD,2020-01-24,swing,353.87,423.65,344.32,LOSS,-2.7,-3.0,90
JUBLFOOD,2020-02-25,swing,367.84,457.33,352.4,LOSS,-4.2,-4.5,90
JUBLFOOD,2020-08-28,swing,429.26,591.82,407.98,OPEN,28.63,28.33,90
JUBLFOOD,2020-09-28,swing,458.22,664.22,437.13,LOSS,-4.6,-4.9,90
JUBLFOOD,2020-11-26,swing,480.39,560.79,451.61,WIN,16.74,16.44,90
JUBLFOOD,2020-12-29,swing,539.65,708.95,507.51,LOSS,-5.96,-6.26,90
JUBLFOOD,2021-02-26,swing,605.14,764.99,571.57,LOSS,-5.55,-5.85,90
JUBLFOOD,2021-03-31,swing,585.23,693.8,553.66,LOSS,-5.39,-5.69,90
JUBLFOOD,2021-06-03,swing,602.52,695.66,576.15,LOSS,-4.38,-4.68,90
JUBLFOOD,2021-07-02,swing,616.37,730.29,591.79,WIN,18.48,18.18,90
JUBLFOOD,2021-08-03,swing,739.33,1034.37,707.77,LOSS,-4.27,-4.57,90
JUBLFOOD,2021-09-02,swing,793.82,1074.39,754.2,LOSS,-4.99,-5.29,90
JUBLFOOD,2021-10-04,swing,802.4,1095.84,765.24,LOSS,-4.63,-4.93,90
JUBLFOOD,2023-12-18,swing,563.3,669.25,546.32,LOSS,-3.01,-3.31,90
JUBLFOOD,2024-09-25,swing,707.62,930.28,682.97,LOSS,-3.48,-3.78,90
JUBLFOOD,2024-11-27,swing,645.77,765.27,615.13,WIN,18.51,18.21,90
JUBLFOOD,2024-12-27,swing,702.67,907.52,672.87,LOSS,-4.24,-4.54,90
JUBLFOOD,2025-05-02,swing,714.15,892.42,683.43,LOSS,-4.3,-4.6,90
JUBLINGREA,2024-02-20,swing,474.27,573.96,443.58,LOSS,-6.47,-6.77,90
JUBLINGREA,2024-04-25,swing,547.45,741.33,510.19,LOSS,-6.81,-7.11,90
JUBLINGREA,2024-05-28,swing,498.42,612.62,467.64,LOSS,-6.18,-6.48,90
JUBLINGREA,2024-06-27,swing,527.25,653.43,498.4,LOSS,-5.47,-5.77,90
JUBLINGREA,2024-07-29,swing,590.03,768.99,548.88,WIN,30.33,30.03,90
JUBLINGREA,2024-08-28,swing,656.38,934.86,609.39,LOSS,-7.16,-7.46,90
JUBLINGREA,2024-09-26,swing,762.37,1134.42,715.64,LOSS,-6.13,-6.43,90
JUBLINGREA,2024-11-28,swing,740.74,878.13,694.94,LOSS,-6.18,-6.48,90
JUBLINGREA,2024-12-30,swing,792.55,1007.65,739.8,LOSS,-6.66,-6.96,90
JUBLPHARMA,2020-08-28,swing,598.48,896.51,559.66,LOSS,-6.49,-6.79,90
JUBLPHARMA,2020-12-29,swing,612.15,795.03,574.2,WIN,29.88,29.58,90
JUBLPHARMA,2021-01-28,swing,665.74,929.0,616.59,WIN,39.54,39.24,90
JUBLPHARMA,2021-02-26,swing,728.3,995.93,655.24,LOSS,-10.03,-10.33,90
JUBLPHARMA,2021-05-04,swing,769.91,971.42,717.95,LOSS,-6.75,-7.05,90
JUBLPHARMA,2021-06-03,swing,810.27,1072.34,760.73,LOSS,-6.11,-6.41,90
JUBLPHARMA,2023-11-16,swing,415.35,547.0,387.68,WIN,31.7,31.4,90
JUBLPHARMA,2023-12-18,swing,504.85,770.74,473.54,LOSS,-6.2,-6.5,90
JUBLPHARMA,2024-01-17,swing,556.38,899.56,528.16,LOSS,-5.07,-5.37,90
JUBLPHARMA,2024-02-19,swing,613.7,913.82,576.18,LOSS,-6.11,-6.41,90
JUBLPHARMA,2024-04-24,swing,678.44,901.27,636.58,LOSS,-6.17,-6.47,90
JUBLPHARMA,2024-05-27,swing,699.43,933.39,660.98,LOSS,-5.5,-5.8,90
JUBLPHARMA,2024-06-26,swing,718.24,953.61,672.54,WIN,32.77,32.47,90
JUBLPHARMA,2024-07-26,swing,724.33,859.02,680.56,WIN,18.6,18.3,90
JUBLPHARMA,2024-08-27,swing,898.86,1295.34,848.99,WIN,44.11,43.81,90
JUBLPHARMA,2024-09-25,swing,1184.14,1888.63,1105.9,LOSS,-6.61,-6.91,90
JUBLPHARMA,2024-10-25,swing,1103.33,1610.06,1022.17,LOSS,-7.36,-7.66,90
JUBLPHARMA,2025-10-31,swing,1118.4,1261.35,1066.94,LOSS,-4.6,-4.9,90
JUBLPHARMA,2025-12-02,swing,1108.6,1207.15,1060.21,LOSS,-4.36,-4.66,90
JWL,2020-12-29,swing,17.92,25.51,15.8,WIN,42.35,42.05,90
JWL,2021-01-28,swing,22.83,37.8,19.97,LOSS,-12.53,-12.83,90
JWL,2021-07-02,swing,33.8,61.73,31.28,LOSS,-7.46,-7.76,90
JWL,2021-08-03,swing,37.58,69.15,34.02,LOSS,-9.47,-9.77,90
JWL,2021-11-03,swing,33.56,39.22,30.95,LOSS,-7.78,-8.08,90
JWL,2021-12-06,swing,35.05,41.3,32.51,WIN,17.83,17.53,90
JWL,2022-01-04,swing,43.34,62.03,39.94,LOSS,-7.84,-8.14,90
JWL,2022-02-03,swing,48.45,73.84,44.33,LOSS,-8.5,-8.8,90
JWL,2022-04-06,swing,48.4,64.71,44.62,LOSS,-7.81,-8.11,90
JWL,2022-05-10,swing,49.54,67.56,43.04,LOSS,-13.12,-13.42,90
JWL,2022-06-08,swing,61.55,92.38,54.6,LOSS,-11.29,-11.59,90
JWL,2022-07-07,swing,63.04,89.1,56.44,OPEN,27.56,27.26,90
JWL,2022-08-05,swing,58.58,77.49,54.4,WIN,32.28,31.98,90
JWL,2022-09-08,swing,82.85,138.17,75.7,LOSS,-8.63,-8.93,90
JWL,2022-10-10,swing,75.35,102.68,69.3,WIN,36.27,35.97,90
JWL,2022-11-10,swing,76.64,105.91,71.95,WIN,38.19,37.89,90
JWL,2022-12-09,swing,87.17,115.98,81.28,WIN,33.05,32.75,90
JWL,2023-01-09,swing,98.29,138.79,91.44,LOSS,-6.97,-7.27,90
JWL,2023-02-08,swing,98.88,132.24,89.97,LOSS,-9.01,-9.31,90
JWL,2023-05-16,swing,114.82,158.9,106.49,WIN,38.39,38.09,90
JWL,2023-06-14,swing,134.18,207.3,126.05,WIN,54.49,54.19,90
JWL,2023-07-14,swing,181.58,303.47,170.12,WIN,67.13,66.83,90
JWL,2023-08-14,swing,245.32,443.53,227.83,OPEN,30.12,29.82,90
JWL,2023-09-13,swing,352.72,659.23,322.91,LOSS,-8.45,-8.75,90
JWL,2023-10-16,swing,310.12,504.41,284.21,LOSS,-8.35,-8.65,90
JWL,2023-12-18,swing,333.93,416.09,313.36,LOSS,-6.16,-6.46,90
JWL,2024-01-17,swing,382.04,536.38,361.51,LOSS,-5.37,-5.67,90
JWL,2024-02-19,swing,366.68,452.2,336.83,LOSS,-8.14,-8.44,90
JWL,2024-04-24,swing,385.75,503.95,360.88,WIN,30.64,30.34,90
JWL,2024-05-27,swing,522.56,845.97,480.53,LOSS,-8.04,-8.34,90
JWL,2024-06-26,swing,653.15,1086.93,593.17,LOSS,-9.18,-9.48,90
KPRMILL,2020-01-24,swing,131.66,142.7,126.13,LOSS,-4.2,-4.5,90
KPRMILL,2020-11-26,swing,152.93,222.13,144.3,WIN,45.25,44.95,90
KPRMILL,2020-12-29,swing,171.54,244.56,158.91,WIN,42.57,42.27,90
KPRMILL,2021-01-28,swing,175.69,224.58,166.53,LOSS,-5.21,-5.51,90
KPRMILL,2021-02-26,swing,181.38,218.44,171.46,WIN,20.43,20.13,90
KPRMILL,2021-03-31,swing,207.51,265.34,191.23,WIN,27.87,27.57,90
KPRMILL,2021-05-04,swing,284.77,448.43,261.25,WIN,57.47,57.17,90
KPRMILL,2021-06-03,swing,303.66,477.48,284.54,WIN,57.24,56.94,90
KPRMILL,2021-07-02,swing,300.93,437.91,285.3,WIN,45.52,45.22,90
KPRMILL,2021-08-03,swing,383.36,537.13,358.26,LOSS,-6.55,-6.85,90
KPRMILL,2021-09-02,swing,348.43,426.28,327.39,WIN,22.34,22.04,90
KPRMILL,2021-10-04,swing,417.35,543.92,381.11,WIN,30.33,30.03,90
KPRMILL,2021-11-03,swing,453.64,631.2,421.28,WIN,39.14,38.84,90
KPRMILL,2021-12-06,swing,498.21,661.45,460.75,WIN,32.77,32.47,90
KPRMILL,2022-01-04,swing,690.35,1104.27,643.81,LOSS,-6.74,-7.04,90
KPRMILL,2022-02-03,swing,702.11,1039.98,646.75,LOSS,-7.88,-8.18,90
KPRMILL,2022-04-06,swing,647.98,747.17,606.88,LOSS,-6.34,-6.64,90
KPRMILL,2023-07-14,swing,633.22,761.68,604.18,WIN,20.29,19.99,90
KPRMILL,2023-08-14,swing,658.36,808.96,630.22,WIN,22.88,22.58,90
KPRMILL,2023-09-13,swing,756.99,974.34,714.36,LOSS,-5.63,-5.93,90
KPRMILL,2023-10-16,swing,740.91,933.45,704.93,LOSS,-4.86,-5.16,90
KPRMILL,2023-11-16,swing,769.95,911.6,729.91,WIN,18.4,18.1,90
KPRMILL,2023-12-18,swing,827.16,998.91,786.52,LOSS,-4.91,-5.21,90
KPRMILL,2024-06-26,swing,881.69,1061.66,839.28,LOSS,-4.81,-5.11,90
KPRMILL,2024-07-26,swing,850.08,982.65,803.64,LOSS,-5.46,-5.76,90
KPRMILL,2024-09-25,swing,1001.63,1273.39,946.2,LOSS,-5.53,-5.83,90
KPRMILL,2024-11-27,swing,947.0,1128.46,894.2,WIN,19.16,18.86,90
KPRMILL,2024-12-27,swing,1024.9,1253.64,953.93,LOSS,-6.92,-7.22,90
KPRMILL,2025-06-02,swing,1121.03,1628.32,1043.51,LOSS,-6.92,-7.22,90
KPRMILL,2025-07-01,swing,1135.45,1484.45,1080.44,LOSS,-4.84,-5.14,90
KPRMILL,2025-09-30,swing,1100.33,1330.39,1043.56,LOSS,-5.16,-5.46,90
KEI,2020-01-24,swing,515.42,648.89,484.23,LOSS,-6.05,-6.35,90
KEI,2021-01-28,swing,487.92,738.11,460.88,LOSS,-5.54,-5.84,90
KEI,2021-02-26,swing,499.93,625.69,468.99,WIN,25.16,24.86,90
KEI,2021-03-31,swing,523.81,621.33,488.59,LOSS,-6.72,-7.02,90
KEI,2021-05-04,swing,527.04,610.93,497.07,LOSS,-5.69,-5.99,90
KEI,2021-06-03,swing,661.35,929.76,620.94,WIN,40.59,40.29,90
KEI,2021-07-02,swing,747.87,1146.05,695.92,LOSS,-6.95,-7.25,90
KEI,2021-08-03,swing,743.85,1103.99,704.61,LOSS,-5.28,-5.58,90
KEI,2021-09-02,swing,768.92,959.07,724.8,WIN,24.73,24.43,90
KEI,2021-10-04,swing,958.43,1349.76,894.24,LOSS,-6.7,-7.0,90
KEI,2021-11-03,swing,950.73,1321.96,863.21,LOSS,-9.21,-9.51,90
KEI,2021-12-06,swing,1171.12,1772.94,1073.79,LOSS,-8.31,-8.61,90
KEI,2022-01-04,swing,1131.21,1621.49,1056.94,LOSS,-6.57,-6.87,90
KEI,2022-04-06,swing,1227.02,1592.83,1147.93,LOSS,-6.45,-6.75,90
KEI,2022-06-08,swing,1310.3,1776.93,1218.03,LOSS,-7.04,-7.34,90
KEI,2022-07-07,swing,1216.62,1469.08,1145.03,WIN,20.75,20.45,90
KEI,2022-08-05,swing,1382.29,1793.1,1312.28,LOSS,-5.06,-5.36,90
KEI,2022-09-08,swing,1531.69,2117.79,1453.48,LOSS,-5.11,-5.41,90
KEI,2022-11-10,swing,1585.76,1895.53,1506.83,LOSS,-4.98,-5.28,90
KEI,2022-12-09,swing,1557.9,1806.1,1485.73,LOSS,-4.63,-4.93,90
KEI,2023-02-08,swing,1701.75,2151.48,1624.95,LOSS,-4.51,-4.81,90
KEI,2023-03-10,swing,1666.27,2062.76,1587.98,LOSS,-4.7,-5.0,90
KEI,2023-04-13,swing,1747.51,2230.04,1665.02,WIN,27.61,27.31,90
KEI,2023-05-16,swing,1996.7,2629.09,1885.27,WIN,31.67,31.37,90
KEI,2023-06-14,swing,2097.78,2857.62,1998.84,OPEN,16.42,16.12,90
KEI,2023-07-14,swing,2425.82,3465.93,2329.05,LOSS,-3.99,-4.29,90
KEI,2023-09-13,swing,2555.6,3048.33,2433.34,LOSS,-4.78,-5.08,90
KEI,2023-10-16,swing,2704.87,3367.6,2586.98,LOSS,-4.36,-4.66,90
KEI,2023-12-18,swing,3066.0,4073.0,2910.55,LOSS,-5.07,-5.37,90
KEI,2024-01-17,swing,3052.89,4040.23,2870.68,WIN,32.34,32.04,90
KEI,2024-02-19,swing,3263.96,4032.4,3074.28,LOSS,-5.81,-6.11,90
KEI,2024-03-20,swing,3294.54,3811.03,3076.07,WIN,15.68,15.38,90
KEI,2024-04-24,swing,4008.23,5526.75,3763.29,LOSS,-6.11,-6.41,90
KEI,2024-05-27,swing,4275.26,6194.33,4047.52,LOSS,-5.33,-5.63,90
KEI,2024-06-26,swing,4490.45,6047.44,4184.94,LOSS,-6.8,-7.1,90
KEI,2024-08-27,swing,4537.2,5372.28,4302.95,LOSS,-5.16,-5.46,90
KEI,2026-01-01,swing,4454.93,5252.88,4303.31,LOSS,-3.4,-3.7,90
KPITTECH,2020-12-11,swing,104.86,129.62,97.23,LOSS,-7.28,-7.58,90
KPITTECH,2021-01-12,swing,133.05,200.09,121.27,WIN,50.39,50.09,90
KPITTECH,2021-02-11,swing,131.69,180.69,121.37,WIN,37.21,36.91,90
KPITTECH,2021-03-15,swing,152.96,226.28,141.05,WIN,47.93,47.63,90
KPITTECH,2021-04-16,swing,181.88,262.2,165.93,WIN,44.16,43.86,90
KPITTECH,2021-05-19,swing,233.14,390.36,217.42,LOSS,-6.74,-7.04,90
KPITTECH,2021-06-17,swing,230.37,350.27,216.38,LOSS,-6.07,-6.37,90
KPITTECH,2021-07-16,swing,250.57,343.16,235.3,WIN,36.95,36.65,90
KPITTECH,2021-08-17,swing,340.15,518.62,314.4,LOSS,-7.57,-7.87,90
KPITTECH,2021-09-17,swing,318.0,442.65,299.68,LOSS,-5.76,-6.06,90
KPITTECH,2021-10-19,swing,329.54,423.52,309.64,LOSS,-6.04,-6.34,90
KPITTECH,2021-11-18,swing,456.07,690.53,419.94,LOSS,-7.92,-8.22,90
KPITTECH,2021-12-20,swing,470.93,727.69,432.55,WIN,54.52,54.22,90
KPITTECH,2022-01-18,swing,712.8,1332.37,651.89,LOSS,-8.55,-8.85,90
KPITTECH,2022-12-23,swing,699.09,795.9,666.2,LOSS,-4.7,-5.0,90
KPITTECH,2023-02-22,swing,809.7,1065.0,761.2,LOSS,-5.99,-6.29,90
KPITTECH,2023-03-24,swing,868.16,1165.86,820.24,LOSS,-5.52,-5.82,90
KPITTECH,2023-04-28,swing,905.68,1235.71,849.95,OPEN,27.25,26.95,90
KPITTECH,2023-05-30,swing,978.76,1296.77,933.29,LOSS,-4.65,-4.95,90
KPITTECH,2023-06-28,swing,1065.83,1488.29,1012.43,LOSS,-5.01,-5.31,90
KPITTECH,2023-07-28,swing,1068.49,1370.32,1006.06,WIN,28.25,27.95,90
KPITTECH,2023-08-29,swing,1136.38,1362.24,1083.33,LOSS,-4.67,-4.97,90
KPITTECH,2023-09-28,swing,1113.87,1305.96,1057.13,LOSS,-5.09,-5.39,90
KPITTECH,2023-10-31,swing,1170.24,1368.97,1102.6,WIN,16.98,16.68,90
KPITTECH,2023-12-01,swing,1480.13,2143.68,1389.68,LOSS,-6.11,-6.41,90
KPITTECH,2024-01-02,swing,1471.44,2019.56,1398.92,LOSS,-4.93,-5.23,90
KPITTECH,2024-02-02,swing,1505.15,1924.44,1417.13,LOSS,-5.85,-6.15,90
KPITTECH,2024-03-04,swing,1560.38,1817.21,1478.08,LOSS,-5.27,-5.57,90
KPITTECH,2024-05-09,swing,1481.89,1706.81,1409.68,LOSS,-4.87,-5.17,90
KPITTECH,2024-07-10,swing,1699.64,2216.12,1606.43,LOSS,-5.48,-5.78,90
KPITTECH,2024-08-09,swing,1688.52,2172.68,1573.26,LOSS,-6.83,-7.13,90
KAJARIACER,2020-12-29,swing,652.79,884.09,621.93,WIN,35.43,35.13,90
KAJARIACER,2021-02-26,swing,908.7,1336.36,861.73,LOSS,-5.17,-5.47,90
KAJARIACER,2021-03-31,swing,899.28,1239.46,846.94,LOSS,-5.82,-6.12,90
KAJARIACER,2021-06-03,swing,930.71,1081.43,898.16,LOSS,-3.5,-3.8,90
KAJARIACER,2021-07-02,swing,949.88,1129.36,911.57,WIN,18.9,18.6,90
KAJARIACER,2021-08-03,swing,961.51,1136.52,926.87,LOSS,-3.6,-3.9,90
KAJARIACER,2021-09-02,swing,1114.22,1398.01,1052.63,LOSS,-5.53,-5.83,90
KAJARIACER,2021-10-04,swing,1152.67,1480.13,1090.64,LOSS,-5.38,-5.68,90
KAJARIACER,2021-11-03,swing,1171.78,1475.79,1097.1,LOSS,-6.37,-6.67,90
KAJARIACER,2022-01-04,swing,1272.44,1563.89,1217.58,LOSS,-4.31,-4.61,90
KAJARIACER,2022-02-03,swing,1277.71,1577.08,1212.89,LOSS,-5.07,-5.37,90
KAJARIACER,2023-01-09,swing,1123.41,1315.52,1070.56,LOSS,-4.7,-5.0,90
KAJARIACER,2023-07-14,swing,1263.08,1615.25,1209.73,LOSS,-4.22,-4.52,90
KAJARIACER,2023-08-14,swing,1411.99,1786.1,1352.26,LOSS,-4.23,-4.53,90
KAJARIACER,2024-07-26,swing,1417.48,1851.2,1337.82,LOSS,-5.62,-5.92,90
KAJARIACER,2025-10-31,swing,1217.1,1309.62,1171.71,LOSS,-3.73,-4.03,90
KPIL,2021-02-26,swing,371.04,522.76,351.86,LOSS,-5.17,-5.47,90
KPIL,2021-03-31,swing,357.39,458.51,336.3,LOSS,-5.9,-6.2,90
KPIL,2021-06-03,swing,407.19,521.84,385.94,LOSS,-5.22,-5.52,90
KPIL,2021-07-02,swing,396.74,495.74,376.98,LOSS,-4.98,-5.28,90
KPIL,2021-08-03,swing,453.87,599.08,430.39,LOSS,-5.17,-5.47,90
KPIL,2022-11-10,swing,483.37,686.72,457.14,OPEN,11.46,11.16,90
KPIL,2022-12-09,swing,500.94,664.47,477.14,LOSS,-4.75,-5.05,90
KPIL,2023-01-09,swing,513.87,657.86,480.24,LOSS,-6.54,-6.84,90
KPIL,2023-03-10,swing,554.75,684.76,528.87,LOSS,-4.67,-4.97,90
KPIL,2023-04-13,swing,515.13,585.71,487.47,LOSS,-5.37,-5.67,90
KPIL,2023-07-14,swing,547.36,635.32,524.6,WIN,16.07,15.77,90
KPIL,2023-08-14,swing,627.24,835.01,596.1,LOSS,-4.96,-5.26,90
KPIL,2023-09-13,swing,624.9,807.64,594.23,LOSS,-4.91,-5.21,90
KPIL,2023-10-16,swing,644.21,786.24,612.8,LOSS,-4.88,-5.18,90
KPIL,2023-11-16,swing,643.33,719.73,606.92,LOSS,-5.66,-5.96,90
KPIL,2023-12-18,swing,657.26,754.56,626.73,LOSS,-4.65,-4.95,90
KPIL,2024-01-17,swing,731.27,939.59,700.3,LOSS,-4.24,-4.54,90
KPIL,2024-02-19,swing,938.25,1420.01,876.75,LOSS,-6.55,-6.85,90
KPIL,2024-03-20,swing,984.4,1535.38,904.56,LOSS,-8.11,-8.41,90
KPIL,2024-04-24,swing,1153.29,1824.24,1075.22,LOSS,-6.77,-7.07,90
KPIL,2024-05-27,swing,1200.22,1623.54,1127.04,LOSS,-6.1,-6.4,90
KPIL,2024-07-26,swing,1299.65,1679.1,1213.91,LOSS,-6.6,-6.9,90
KPIL,2024-08-27,swing,1286.65,1646.62,1212.0,LOSS,-5.8,-6.1,90
KALYANKJIL,2022-10-18,swing,103.01,161.71,95.66,LOSS,-7.14,-7.44,90
KALYANKJIL,2022-11-18,swing,99.79,144.95,94.41,LOSS,-5.39,-5.69,90
KALYANKJIL,2022-12-19,swing,124.44,178.3,116.87,LOSS,-6.08,-6.38,90
KALYANKJIL,2023-01-17,swing,120.22,164.86,111.65,LOSS,-7.13,-7.43,90
KALYANKJIL,2023-03-20,swing,118.54,140.11,110.51,LOSS,-6.77,-7.07,90
KALYANKJIL,2023-07-24,swing,172.65,280.3,161.17,WIN,62.35,62.05,90
KALYANKJIL,2023-08-23,swing,222.45,399.37,207.02,LOSS,-6.94,-7.24,90
KALYANKJIL,2023-09-22,swing,212.0,328.17,194.32,WIN,54.8,54.5,90
KALYANKJIL,2023-10-25,swing,285.87,464.34,263.39,OPEN,41.17,40.87,90
KALYANKJIL,2023-11-24,swing,327.21,513.29,304.5,LOSS,-6.94,-7.24,90
KALYANKJIL,2023-12-27,swing,341.53,519.26,322.87,LOSS,-5.46,-5.76,90
KALYANKJIL,2024-01-29,swing,353.12,451.99,331.27,LOSS,-6.19,-6.49,90
KALYANKJIL,2024-02-27,swing,377.4,473.5,352.7,LOSS,-6.54,-6.84,90
KALYANKJIL,2024-04-01,swing,425.6,571.54,395.88,LOSS,-6.98,-7.28,90
KALYANKJIL,2024-05-03,swing,409.68,531.75,387.33,LOSS,-5.46,-5.76,90
KALYANKJIL,2024-07-04,swing,486.38,650.91,454.82,WIN,33.83,33.53,90
KALYANKJIL,2024-08-05,swing,556.87,827.12,517.71,OPEN,33.77,33.47,90
KALYANKJIL,2024-09-04,swing,648.95,1027.85,610.06,LOSS,-5.99,-6.29,90
KALYANKJIL,2024-10-04,swing,728.42,1079.61,681.3,LOSS,-6.47,-6.77,90
KALYANKJIL,2024-12-05,swing,720.64,844.1,678.66,LOSS,-5.83,-6.13,90
KALYANKJIL,2025-01-06,swing,775.53,963.23,733.99,LOSS,-5.36,-5.66,90
KARURVYSYA,2021-01-28,swing,34.39,48.97,32.18,WIN,42.4,42.1,90
KARURVYSYA,2021-02-26,swing,46.8,73.83,43.19,LOSS,-7.71,-8.01,90
KARURVYSYA,2021-03-31,swing,42.65,57.69,39.49,LOSS,-7.41,-7.71,90
KARURVYSYA,2021-06-03,swing,42.72,48.55,40.14,LOSS,-6.04,-6.34,90
KARURVYSYA,2022-09-08,swing,57.6,92.89,54.19,WIN,61.27,60.97,90
KARURVYSYA,2022-10-10,swing,67.56,115.93,62.46,OPEN,23.08,22.78,90
KARURVYSYA,2022-11-10,swing,79.98,123.3,74.35,OPEN,-1.96,-2.26,90
KARURVYSYA,2022-12-09,swing,89.09,128.86,83.64,LOSS,-6.12,-6.42,90
KARURVYSYA,2023-01-09,swing,88.41,121.25,82.75,LOSS,-6.4,-6.7,90
KARURVYSYA,2023-02-08,swing,86.4,97.36,80.93,LOSS,-6.33,-6.63,90
KARURVYSYA,2023-07-14,swing,97.97,131.53,92.14,OPEN,26.88,26.58,90
KARURVYSYA,2023-08-14,swing,100.22,124.69,95.51,LOSS,-4.7,-5.0,90
KARURVYSYA,2023-09-13,swing,106.06,122.04,100.83,WIN,15.07,14.77,90
KARURVYSYA,2023-10-16,swing,109.98,131.84,105.07,WIN,19.88,19.58,90
KARURVYSYA,2023-11-16,swing,128.31,177.67,122.06,LOSS,-4.87,-5.17,90
KARURVYSYA,2023-12-18,swing,138.8,188.4,132.81,LOSS,-4.32,-4.62,90
KARURVYSYA,2024-01-17,swing,141.41,181.52,135.58,LOSS,-4.12,-4.42,90
KARURVYSYA,2024-02-19,swing,154.19,200.42,145.23,LOSS,-5.81,-6.11,90
KARURVYSYA,2024-04-24,swing,156.52,182.85,149.07,LOSS,-4.76,-5.06,90
KARURVYSYA,2024-05-27,swing,160.56,192.95,152.82,LOSS,-4.82,-5.12,90
KARURVYSYA,2024-06-26,swing,168.76,205.12,159.35,LOSS,-5.58,-5.88,90
